season,player,team,phase,adj_price,ROI_z,impact_score_pos
2023,SM Curran,Punjab Kings,bowl_death,218870934.5,0.011805595,1.02442593
2017,K Rabada,Delhi Capitals,bowl_pp,77990010.48,0.011788073,0.93371976
2018,Mohammed Shami,Delhi Capitals,bowl_pp,44770384.89,0.011755974,0.534544927
2019,SM Curran,Punjab Kings,bat_death,103986183.8,0.011738317,0.781523898
2021,TK Curran,Delhi Capitals,bowl_pp,69621120.68,0.011722415,0.828882243
2013,DP Nannes,Chennai Super Kings,bowl_pp,73879430.77,0.011705321,0.878297466
2022,LS Livingstone,Punjab Kings,bat_mid,143034521.8,0.011671423,0.680948658
2018,KV Sharma,Chennai Super Kings,bowl_mid,74617308.15,0.011656165,0.87477807
2025,LS Livingstone,Royal Challengers Bengaluru,bat_death,91831250,0.011655037,0.686193264
2014,Mohammed Shami,Delhi Capitals,bowl_death,82323281.31,0.011635155,0.380038406
2017,AD Mathews,Delhi Capitals,bowl_pp,31196004.19,0.011627036,0.368385663
2018,SR Watson,Chennai Super Kings,bowl_pp,59693846.52,0.01161569,0.704221557
2018,KK Nair,Punjab Kings,bat_death,83571385.13,0.011581724,0.621285571
2020,SM Curran,Chennai Super Kings,bowl_mid,76415478.99,0.011534798,0.886531067
2020,MP Stoinis,Delhi Capitals,bat_pp,66689872.57,0.011477363,0.675628403
2014,A Mishra,Sunrisers Hyderabad,bowl_death,92008373.23,0.011446064,0.418206976
2014,DR Smith,Chennai Super Kings,bowl_mid,87165827.27,0.011370221,0.996822399
2016,A Nehra,Sunrisers Hyderabad,bowl_mid,90001251.99,0.011364173,1.028700617
2016,MR Marsh,Lucknow Super Giants,bowl_mid,78546547.2,0.01133543,0.895504355
2014,NM Coulter-Nile,Delhi Capitals,bowl_pp,82323281.31,0.011302373,0.944989656
2018,KK Ahmed,Sunrisers Hyderabad,bowl_pp,44770384.89,0.011294566,0.513564666
2014,DJG Sammy,Sunrisers Hyderabad,bowl_mid,67795643.43,0.011270658,0.768517354
2022,R Powell,Delhi Capitals,bowl_mid,34825796.62,0.011232541,0.393442894
2014,A Mishra,Sunrisers Hyderabad,bowl_mid,92008373.23,0.011229267,1.039157487
2014,VR Aaron,Royal Challengers Bengaluru,bat_death,38740367.67,0.011219274,0.280698816
2025,Mukesh Kumar,Delhi Capitals,bowl_pp,83960000,0.011159742,0.951615087
2018,AJ Tye,Punjab Kings,bowl_mid,107448923.7,0.011158661,1.20591519
2020,SS Cottrell,Punjab Kings,bowl_death,118096649.4,0.011155391,0.52387886
2014,F du Plessis,Chennai Super Kings,bat_death,92008373.23,0.011136199,0.662683408
2023,Mukesh Kumar,Delhi Capitals,bowl_pp,65069737.28,0.011122293,0.735035206
2022,R Parag,Rajasthan Royals,bowl_pp,47263581.13,0.011115377,0.533562829
2015,KC Cariappa,Kolkata Knight Riders,bowl_mid,41892800.94,0.011050546,0.465613685
2022,MR Marsh,Delhi Capitals,bat_pp,80845599.3,0.01103035,0.791622878
2019,CV Varun,Punjab Kings,bowl_mid,121317214.5,0.010976841,1.339375707
2025,Arshad Khan,Gujarat Titans,bowl_pp,102326250,0.01097074,1.140138791
2022,JO Holder,Lucknow Super Giants,bowl_mid,108830614.4,0.010967965,1.200548577
2015,DJG Sammy,Royal Challengers Bengaluru,bowl_pp,48874934.44,0.010967506,0.544413408
2018,KK Ahmed,Sunrisers Hyderabad,bowl_mid,44770384.89,0.010963618,0.493682067
2022,HV Patel,Royal Challengers Bengaluru,bowl_mid,133706183.5,0.010941293,1.471372862
2018,Q de Kock,Royal Challengers Bengaluru,bat_mid,41785692.56,0.010940776,0.186477054
2025,HV Patel,Sunrisers Hyderabad,bowl_pp,83960000,0.010882231,0.927951205
2014,M Vijay,Delhi Capitals,bat_mid,96850919.19,0.010882078,0.42989783
2014,YK Pathan,Kolkata Knight Riders,bowl_mid,62953097.47,0.010845784,0.686721569
2022,MR Marsh,Delhi Capitals,bowl_mid,80845599.3,0.010835204,0.881040939
2014,R Dhawan,Punjab Kings,bat_death,58110551.51,0.010806863,0.408581222
2018,S Nadeem,Delhi Capitals,bowl_pp,47755077.22,0.010710911,0.519494219
2024,HV Patel,Punjab Kings,bowl_mid,130283618.1,0.010697542,1.401768981
2022,R Ashwin,Rajasthan Royals,bat_pp,62188922.54,0.010685746,0.592683097
2015,KC Cariappa,Kolkata Knight Riders,bowl_pp,41892800.94,0.010683085,0.454538648
2013,NLTC Perera,Sunrisers Hyderabad,bat_mid,83114359.62,0.010647525,0.360972749
2018,R Ashwin,Punjab Kings,bowl_mid,113418308.4,0.01063843,1.213565781
2020,SM Curran,Chennai Super Kings,bat_death,76415478.99,0.010560363,0.527486188
2025,PD Salt,Royal Challengers Bengaluru,bat_pp,120692500,0.010529509,1.135938459
2015,Z Khan,Delhi Capitals,bowl_mid,69821334.91,0.010506534,0.737819679
2018,AM Rahane,Rajasthan Royals,bat_mid,59693846.52,0.010499761,0.255657563
2016,KW Richardson,Royal Challengers Bengaluru,bowl_mid,32727728,0.010490143,0.345302614
2022,MR Marsh,Delhi Capitals,bowl_pp,80845599.3,0.010417526,0.855373408
2018,UT Yadav,Royal Challengers Bengaluru,bowl_death,62678538.85,0.01041046,0.260486702
2013,AM Nayar,Lucknow Super Giants,bowl_mid,83114359.62,0.010405311,0.869828701
2025,M Prasidh Krishna,Gujarat Titans,bowl_pp,99702500,0.010388952,1.051992288
2016,I Sharma,Lucknow Super Giants,bowl_death,62182683.2,0.010382221,0.257765715
2024,JA Richardson,Delhi Capitals,bowl_pp,55439837.5,0.01033467,0.58190664
2014,A Nehra,Chennai Super Kings,bowl_mid,38740367.67,0.010323489,0.402247041
2022,OF Smith,Punjab Kings,bowl_mid,74626707.05,0.01032205,0.77475228
2017,BA Stokes,Lucknow Super Giants,bowl_death,226171030.4,0.010237088,0.925203576
2020,NM Coulter-Nile,Mumbai Indians,bowl_mid,111149787.6,0.010175695,1.137562675
2016,KK Nair,Delhi Capitals,bat_pp,65455456,0.010160049,0.597710454
2025,LS Livingstone,Royal Challengers Bengaluru,bowl_mid,91831250,0.010135337,0.936119535
2019,MM Sharma,Chennai Super Kings,bowl_mid,72212627.65,0.010122418,0.735190767
2022,F du Plessis,Royal Challengers Bengaluru,bat_pp,87064491.56,0.010110078,0.791734179
2024,UT Yadav,Gujarat Titans,bowl_mid,64310211.5,0.010073729,0.65158758
2016,KP Pietersen,Lucknow Super Giants,bat_pp,57273524,0.010010699,0.516507615
2013,JP Faulkner,Rajasthan Royals,bat_death,49252953.85,0.009997629,0.325568566
2013,DJG Sammy,Sunrisers Hyderabad,bowl_pp,52331263.46,0.009997202,0.531342381
2018,K Gowtham,Rajasthan Royals,bowl_mid,92525462.11,0.009980807,0.928815641
2025,JC Buttler,Gujarat Titans,bat_mid,165296250,0.009920563,0.668881209
2025,DP Conway,Chennai Super Kings,bat_mid,65593750,0.009916965,0.265332782
2020,RV Uthappa,Rajasthan Royals,bat_mid,41681170.36,0.009880138,0.167978076
2025,A Zampa,Sunrisers Hyderabad,bowl_pp,25188000,0.0098726,0.252557334
2020,PK Garg,Sunrisers Hyderabad,bat_mid,26398074.56,0.009871433,0.106292382
2013,MC Henriques,Royal Challengers Bengaluru,bat_mid,36939715.39,0.009852397,0.148451686
2022,R Parag,Rajasthan Royals,bat_mid,47263581.13,0.009836151,0.18962757
2018,KH Pandya,Mumbai Indians,bowl_mid,131326462.3,0.009803199,1.294859579
2025,Ishan Kishan,Sunrisers Hyderabad,bat_death,118068750,0.009773961,0.766712414
2016,CR Brathwaite,Delhi Capitals,bowl_pp,68728228.8,0.009765582,0.681660378
2014,DJG Sammy,Sunrisers Hyderabad,bat_death,67795643.43,0.009742143,0.439127777
2018,Kuldeep Yadav,Kolkata Knight Riders,bowl_death,86556077.45,0.00969721,0.336506233
2014,Mohammed Shami,Delhi Capitals,bowl_pp,82323281.31,0.009684419,0.809712743
2022,K Rabada,Punjab Kings,bowl_mid,115049506.7,0.009644361,1.115991362
2018,RV Uthappa,Kolkata Knight Riders,bat_mid,95510154.43,0.009609894,0.374384456
2018,SV Samson,Rajasthan Royals,bat_mid,119387693,0.009609013,0.46793768
2015,A Mishra,Delhi Capitals,bowl_pp,61093668.04,0.009606807,0.596087489
2025,KL Rahul,Delhi Capitals,bat_mid,146930000,0.009518682,0.570475468
2022,R Shepherd,Sunrisers Hyderabad,bowl_pp,96392829.94,0.009500123,0.93005516
2022,OF Smith,Punjab Kings,bowl_pp,74626707.05,0.009482979,0.718743305
2022,Shivam Mavi,Kolkata Knight Riders,bowl_mid,90173937.68,0.00942049,0.854391955
2025,WG Jacks,Mumbai Indians,bat_mid,55098750,0.00938958,0.211026794
2014,AJ Finch,Sunrisers Hyderabad,bat_death,77480735.35,0.009383313,0.487397291
2016,CH Morris,Delhi Capitals,bowl_mid,114547048,0.009261756,1.067037936
2016,I Sharma,Lucknow Super Giants,bowl_mid,62182683.2,0.00923422,0.577527028
2022,R Parag,Rajasthan Royals,bowl_mid,47263581.13,0.00921974,0.438276251
2022,LH Ferguson,Gujarat Titans,bowl_pp,124377845.1,0.009208818,1.163273012
2022,MS Wade,Gujarat Titans,bat_mid,29850682.82,0.009200122,0.112020507
2024,R Powell,Rajasthan Royals,bat_death,82050959.5,0.00919841,0.508254284
2018,SV Samson,Rajasthan Royals,bat_death,119387693,0.009182755,0.738559658
2014,MK Tiwary,Delhi Capitals,bat_mid,54236514.74,0.009172804,0.202928741
2017,MJ Henry,Punjab Kings,bowl_mid,7799001.048,0.009137283,0.071673512
2025,JM Sharma,Royal Challengers Bengaluru,bat_death,115445000,0.009129166,0.710950978
2014,DJG Sammy,Sunrisers Hyderabad,bowl_pp,67795643.43,0.009095979,0.626305144
2022,Washington Sundar,Sunrisers Hyderabad,bowl_mid,108830614.4,0.009083752,0.994303528
2017,TS Mills,Royal Challengers Bengaluru,bowl_death,187176025.2,0.009083506,0.684496218
2024,TM Head,Sunrisers Hyderabad,bat_mid,75398179,0.009037447,0.277943355
2022,F du Plessis,Royal Challengers Bengaluru,bat_death,87064491.56,0.009034014,0.531864229
2025,JR Hazlewood,Royal Challengers Bengaluru,bowl_mid,131187500,0.009030585,1.191546349
2016,DR Smith,Gujarat Titans,bowl_death,37636887.2,0.009027266,0.136840894
2015,AD Mathews,Delhi Capitals,bat_death,130915003,0.009002747,0.797611171
2022,Mohammed Shami,Gujarat Titans,bowl_mid,77736153.18,0.008994351,0.703226935
2022,KD Karthik,Royal Challengers Bengaluru,bat_mid,68407814.79,0.008959541,0.250000662
2022,RA Tripathi,Sunrisers Hyderabad,bat_pp,105721168.3,0.008926471,0.866463813
2022,Washington Sundar,Sunrisers Hyderabad,bat_death,108830614.4,0.008909328,0.657771214
2023,JO Holder,Rajasthan Royals,bowl_pp,68027452.61,0.008888976,0.61414467
2014,Q de Kock,Delhi Capitals,bat_pp,67795643.43,0.00887516,0.552996884
2022,LH Ferguson,Gujarat Titans,bowl_mid,124377845.1,0.008865019,1.108984043
2013,AM Nayar,Lucknow Super Giants,bowl_pp,83114359.62,0.008859175,0.747832063
2025,DA Miller,Lucknow Super Giants,bat_death,78712500,0.008854603,0.473496832
2016,MM Sharma,Punjab Kings,bowl_pp,106365116,0.008826773,0.9535334
2018,KL Rahul,Punjab Kings,bat_death,164158077.9,0.008826334,0.985082545
2013,DP Nannes,Chennai Super Kings,bowl_mid,73879430.77,0.00880787,0.654481026
2019,AR Patel,Delhi Capitals,bowl_pp,72212627.65,0.008798518,0.645293699
2014,R Dhawan,Punjab Kings,bowl_pp,58110551.51,0.008796675,0.519168477
2025,Akash Deep,Lucknow Super Giants,bowl_mid,83960000,0.008792479,0.742482809
2019,CR Brathwaite,Kolkata Knight Riders,bowl_mid,72212627.65,0.008766004,0.636674453
2014,F du Plessis,Chennai Super Kings,bat_mid,92008373.23,0.008760871,0.328794326
2021,RP Meredith,Punjab Kings,bowl_mid,106089326.7,0.008754527,0.934129262
2020,SO Hetmyer,Delhi Capitals,bat_death,107676356.8,0.008749625,0.641849315
2025,Mohammed Shami,Sunrisers Hyderabad,bowl_pp,104950000,0.008732001,0.930745553
2013,NM Coulter-Nile,Mumbai Indians,bowl_mid,55409573.08,0.008722789,0.486119219
2018,MP Stoinis,Punjab Kings,bowl_mid,92525462.11,0.008715166,0.811034929
2025,JM Sharma,Royal Challengers Bengaluru,bat_mid,115445000,0.008670279,0.408279787
2014,AJ Finch,Sunrisers Hyderabad,bat_pp,77480735.35,0.008602989,0.615998695
2016,SR Watson,Royal Challengers Bengaluru,bowl_mid,155456708,0.008601357,1.344866169
2013,KW Richardson,Lucknow Super Giants,bowl_pp,86192669.23,0.008597916,0.752659028
2016,CH Morris,Delhi Capitals,bowl_pp,114547048,0.008563864,0.996296092
2025,A Nortje,Kolkata Knight Riders,bowl_death,68217500,0.008562766,0.236111763
2018,G Gambhir,Delhi Capitals,bat_pp,41785692.56,0.008525151,0.329743318
2016,P Kumar,Gujarat Titans,bowl_mid,57273524,0.008492369,0.489198768
2025,Akash Deep,Lucknow Super Giants,bowl_pp,83960000,0.008490806,0.72402923
2014,MK Tiwary,Delhi Capitals,bowl_death,54236514.74,0.008489086,0.186218725
2025,Ishan Kishan,Sunrisers Hyderabad,bat_mid,118068750,0.008484198,0.408597236
2014,A Mishra,Sunrisers Hyderabad,bowl_pp,92008373.23,0.008402367,0.785170084
2014,JH Kallis,Kolkata Knight Riders,bowl_mid,106536011.1,0.008400576,0.900135954
2022,N Pooran,Sunrisers Hyderabad,bat_mid,133706183.5,0.008376417,0.456835096
2022,R Shepherd,Sunrisers Hyderabad,bowl_death,96392829.94,0.008354897,0.326096951
2018,KA Pollard,Mumbai Indians,bat_mid,80586692.8,0.008327466,0.27373219
2019,SM Curran,Punjab Kings,bowl_mid,103986183.8,0.008315744,0.869719794
2014,AJ Finch,Sunrisers Hyderabad,bat_mid,77480735.35,0.008288962,0.261965169
2024,PJ Cummins,Sunrisers Hyderabad,bowl_death,227303333.8,0.008266297,0.761394636
2025,DL Chahar,Mumbai Indians,bowl_mid,97078750,0.008259111,0.80641781
2016,Yuvraj Singh,Sunrisers Hyderabad,bat_mid,114547048,0.008243698,0.385172849
2015,AD Mathews,Delhi Capitals,bowl_pp,130915003,0.00821194,1.091867463
2014,MG Johnson,Punjab Kings,bowl_pp,125906194.9,0.00820573,1.049298562
2022,Washington Sundar,Sunrisers Hyderabad,bowl_pp,108830614.4,0.008179173,0.904055813
2018,CR Woakes,Royal Challengers Bengaluru,bowl_mid,110433616.1,0.008177831,0.908326622
2014,CJ Anderson,Mumbai Indians,bowl_pp,87165827.27,0.008165442,0.722870862
2018,DA Miller,Punjab Kings,bat_mid,44770384.89,0.008146105,0.148761492
2022,YS Chahal,Rajasthan Royals,bowl_pp,80845599.3,0.008096196,0.664771117
2018,RV Uthappa,Kolkata Knight Riders,bat_pp,95510154.43,0.008066961,0.720500484
2013,KW Richardson,Lucknow Super Giants,bowl_mid,86192669.23,0.008060622,0.698781651
2018,WP Saha,Sunrisers Hyderabad,bat_pp,74617308.15,0.008037809,0.561240855
2022,M Prasidh Krishna,Rajasthan Royals,bowl_mid,124377845.1,0.007991003,0.999647666
2018,BA Stokes,Rajasthan Royals,bowl_death,186543270.4,0.007986525,0.605237417
2018,AJ Finch,Punjab Kings,bat_mid,92525462.11,0.007952585,0.300136799
2014,KV Sharma,Sunrisers Hyderabad,bat_death,72638189.39,0.007928351,0.401956457
2022,N Pooran,Sunrisers Hyderabad,bat_death,133706183.5,0.007920548,0.739344438
2022,MR Marsh,Delhi Capitals,bat_death,80845599.3,0.007907972,0.446516583
2022,TH David,Mumbai Indians,bat_mid,102611722.2,0.007889685,0.330222251
2021,MM Ali,Chennai Super Kings,bowl_pp,92828160.9,0.007887861,0.743658857
2014,RV Uthappa,Kolkata Knight Riders,bat_death,96850919.19,0.007886896,0.533853352
2023,MA Agarwal,Sunrisers Hyderabad,bat_mid,97604605.91,0.00787951,0.313703373
2014,MG Johnson,Punjab Kings,bowl_mid,125906194.9,0.007842511,0.993127154
2025,Rasikh Salam,Royal Challengers Bengaluru,bowl_pp,62970000,0.007770086,0.496928888
2014,IK Pathan,Sunrisers Hyderabad,bowl_pp,46488441.21,0.007737996,0.365349281
2022,RD Chahar,Punjab Kings,bat_death,65298368.67,0.007728745,0.354559888
2013,MS Gony,Punjab Kings,bowl_pp,61566192.31,0.007702551,0.481627899
2018,Washington Sundar,Royal Challengers Bengaluru,bowl_pp,47755077.22,0.007702129,0.373564047
2014,CJ Anderson,Mumbai Indians,bowl_mid,87165827.27,0.007677239,0.673060229
2022,R Ashwin,Rajasthan Royals,bat_mid,62188922.54,0.007674737,0.19468219
2022,N Rana,Kolkata Knight Riders,bat_death,99502276.06,0.007648923,0.536150025
2014,JH Kallis,Kolkata Knight Riders,bowl_pp,106536011.1,0.007647965,0.827517249
2020,CH Morris,Royal Challengers Bengaluru,bowl_mid,138937234.5,0.007634547,1.066852912
2022,LS Livingstone,Punjab Kings,bowl_mid,143034521.8,0.007605708,1.094165841
2014,DA Warner,Sunrisers Hyderabad,bat_pp,106536011.1,0.007603802,0.766243696
2022,KH Pandya,Lucknow Super Giants,bat_pp,102611722.2,0.007592198,0.737115606
2020,SS Cottrell,Punjab Kings,bowl_mid,118096649.4,0.007535323,0.895039198
2020,SM Curran,Chennai Super Kings,bat_pp,76415478.99,0.007527468,0.545181385
2022,R Shepherd,Sunrisers Hyderabad,bat_death,96392829.94,0.00751466,0.512662792
2020,SO Hetmyer,Delhi Capitals,bat_mid,107676356.8,0.007497433,0.329293087
2022,DA Warner,Delhi Capitals,bat_death,77736153.18,0.007464018,0.411389833
2018,KL Rahul,Punjab Kings,bat_pp,164158077.9,0.007462649,1.163103272
2020,PJ Cummins,Kolkata Knight Riders,bowl_death,215352713.5,0.007397889,0.651044448
2018,JP Duminy,Mumbai Indians,bowl_pp,14923461.63,0.007373909,0.11176404
2025,B Kumar,Royal Challengers Bengaluru,bowl_mid,112821250,0.007365425,0.835778765
2023,RR Rossouw,Delhi Capitals,bat_pp,54421962.09,0.007313902,0.379452849
2016,JD Unadkat,Kolkata Knight Riders,bowl_pp,26182182.4,0.007311215,0.19441516
2025,R Ravindra,Chennai Super Kings,bat_mid,41980000,0.007310175,0.125175659
2022,R Shepherd,Sunrisers Hyderabad,bowl_mid,96392829.94,0.007278412,0.705641294
2022,Kartik Tyagi,Sunrisers Hyderabad,bowl_pp,49751138.03,0.007260372,0.366856875
2018,CR Woakes,Royal Challengers Bengaluru,bowl_pp,110433616.1,0.007246503,0.812764087
2018,KV Sharma,Chennai Super Kings,bowl_pp,74617308.15,0.00720873,0.546302393
2013,RT Ponting,Mumbai Indians,bat_pp,49252953.85,0.007157051,0.337551731
2025,Mohammed Shami,Sunrisers Hyderabad,bowl_mid,104950000,0.007124081,0.751993169
2025,YS Chahal,Punjab Kings,bowl_mid,188910000,0.007120454,1.352898541
2024,SH Johnson,Gujarat Titans,bowl_mid,110879675,0.007092392,0.790946797
2016,MM Sharma,Punjab Kings,bowl_mid,106365116,0.007082059,0.757637374
2014,MEK Hussey,Mumbai Indians,bat_pp,96850919.19,0.00708184,0.658235167
2022,SN Thakur,Delhi Capitals,bowl_mid,133706183.5,0.007059472,0.949349978
2014,RG Sharma,Mumbai Indians,bat_pp,36803349.29,0.007052219,0.249302335
2018,KH Pandya,Mumbai Indians,bat_death,131326462.3,0.007032889,0.665543323
2020,NM Coulter-Nile,Mumbai Indians,bowl_pp,111149787.6,0.007031163,0.793725858
2018,Kuldeep Yadav,Kolkata Knight Riders,bowl_pp,86556077.45,0.007023453,0.617423291
2025,A Nortje,Kolkata Knight Riders,bowl_pp,68217500,0.007020954,0.486437099
2022,LS Livingstone,Punjab Kings,bowl_death,143034521.8,0.007010102,0.411559188
2016,SR Watson,Royal Challengers Bengaluru,bowl_pp,155456708,0.006982482,1.10243767
2020,SS Cottrell,Punjab Kings,bowl_pp,118096649.4,0.006960322,0.834836937
2025,KH Pandya,Royal Challengers Bengaluru,bat_mid,60346250,0.00694476,0.170945322
2018,MP Stoinis,Punjab Kings,bowl_pp,92525462.11,0.0069413,0.652284192
2025,PD Salt,Royal Challengers Bengaluru,bat_mid,120692500,0.006937445,0.341530536
2020,SM Curran,Chennai Super Kings,bat_mid,76415478.99,0.006919314,0.215672159
2024,RR Rossouw,Punjab Kings,bat_pp,88703740,0.006901492,0.590727857
2022,SN Thakur,Delhi Capitals,bowl_pp,133706183.5,0.006865584,0.932317326
2019,JD Unadkat,Rajasthan Royals,bowl_pp,121317214.5,0.006865402,0.845908041
2019,JD Unadkat,Rajasthan Royals,bowl_mid,121317214.5,0.006860516,0.837108617
2016,Yuvraj Singh,Sunrisers Hyderabad,bowl_mid,114547048,0.006805695,0.784077515
2022,Shivam Mavi,Kolkata Knight Riders,bowl_pp,90173937.68,0.006779481,0.620886547
2024,Sameer Rizvi,Chennai Super Kings,bat_death,93138927,0.006765304,0.459049553
2015,AD Mathews,Delhi Capitals,bowl_mid,130915003,0.006737543,0.887142919
2014,JH Kallis,Kolkata Knight Riders,bat_mid,106536011.1,0.006732118,0.29254846
2022,LS Livingstone,Punjab Kings,bat_death,143034521.8,0.006732021,0.70249122
2014,DR Smith,Chennai Super Kings,bowl_pp,87165827.27,0.006677309,0.591129306
2023,N Pooran,Lucknow Super Giants,bat_mid,189293781.2,0.006640131,0.512699257
2017,BA Stokes,Lucknow Super Giants,bat_mid,226171030.4,0.006613992,0.610169266
2018,MP Stoinis,Punjab Kings,bat_death,92525462.11,0.006574294,0.446832237
2025,JC Buttler,Gujarat Titans,bat_death,165296250,0.006527298,0.794222338
2024,SH Johnson,Gujarat Titans,bowl_pp,110879675,0.006504152,0.732449009
2019,CA Ingram,Delhi Capitals,bat_death,92432163.39,0.006489424,0.442300772
2024,AS Joseph,Royal Challengers Bengaluru,bowl_death,127511626.3,0.006478776,0.341419634
2016,CH Morris,Delhi Capitals,bat_mid,114547048,0.00647161,0.302375023
2025,DP Conway,Chennai Super Kings,bat_pp,65593750,0.006449891,0.414353533
2023,MA Agarwal,Sunrisers Hyderabad,bat_pp,97604605.91,0.006446663,0.616326043
2018,CA Lynn,Kolkata Knight Riders,bat_pp,143265231.6,0.006435858,0.903476551
2021,RP Meredith,Punjab Kings,bowl_pp,106089326.7,0.006389939,0.688498801
2022,KH Pandya,Lucknow Super Giants,bat_death,102611722.2,0.006385794,0.485479709
2025,MP Stoinis,Punjab Kings,bowl_mid,115445000,0.006370535,0.739696667
2018,Yuvraj Singh,Punjab Kings,bat_mid,29846923.26,0.00636165,0.077449574
2025,R Ashwin,Chennai Super Kings,bowl_death,102326250,0.006356027,0.269261467
2018,CA Lynn,Kolkata Knight Riders,bat_mid,143265231.6,0.006345077,0.370789487
2025,Arshad Khan,Gujarat Titans,bowl_mid,102326250,0.006294585,0.647823579
2022,AK Markram,Sunrisers Hyderabad,bat_pp,32338239.72,0.006264784,0.199738453
2018,R Ashwin,Punjab Kings,bowl_pp,113418308.4,0.00621283,0.715661104
2022,PJ Cummins,Kolkata Knight Riders,bowl_pp,90173937.68,0.00619881,0.567706821
2022,LS Livingstone,Punjab Kings,bat_pp,143034521.8,0.006192972,0.875666404
2022,JO Holder,Lucknow Super Giants,bat_death,108830614.4,0.006169987,0.502684928
2024,AS Joseph,Royal Challengers Bengaluru,bowl_mid,127511626.3,0.006168131,0.791053753
2024,PJ Cummins,Sunrisers Hyderabad,bowl_mid,227303333.8,0.006161821,1.408696802
2025,M Jansen,Punjab Kings,bat_death,73465000,0.006155671,0.338785227
2025,R Ashwin,Chennai Super Kings,bowl_pp,102326250,0.0061226,0.636293803
2025,Arshdeep Singh,Punjab Kings,bowl_pp,188910000,0.006114274,1.173098897
2020,CH Morris,Royal Challengers Bengaluru,bowl_pp,138937234.5,0.006113646,0.862687904
2022,KH Pandya,Lucknow Super Giants,bowl_pp,102611722.2,0.006106209,0.636360738
2018,Rashid Khan,Sunrisers Hyderabad,bat_death,134311154.7,0.006104106,0.615775579
2021,RP Meredith,Punjab Kings,bowl_death,106089326.7,0.006081703,0.26822066
2016,P Negi,Delhi Capitals,bowl_mid,139092844,0.006059097,0.847647598
2016,KP Pietersen,Lucknow Super Giants,bat_mid,57273524,0.006044559,0.141210904
2022,N Rana,Kolkata Knight Riders,bowl_mid,99502276.06,0.006025441,0.60300991
2025,KL Rahul,Delhi Capitals,bat_death,146930000,0.006002722,0.665879961
2019,SO Hetmyer,Royal Challengers Bengaluru,bat_pp,60658607.23,0.005999509,0.362453306
2018,KH Pandya,Mumbai Indians,bowl_pp,131326462.3,0.005996122,0.799755887
2018,JD Unadkat,Rajasthan Royals,bowl_mid,171619808.7,0.005985264,1.033126033
2019,SM Curran,Punjab Kings,bowl_pp,103986183.8,0.005981307,0.63169357
2020,PJ Cummins,Kolkata Knight Riders,bowl_pp,215352713.5,0.005938807,1.298925742
2022,PWH de Silva,Royal Challengers Bengaluru,bowl_pp,133706183.5,0.005888794,0.799673281
2016,Yuvraj Singh,Sunrisers Hyderabad,bat_death,114547048,0.00583532,0.509146691
2019,CA Ingram,Delhi Capitals,bat_mid,92432163.39,0.005824139,0.219585939
2024,DJ Mitchell,Chennai Super Kings,bat_mid,155231545,0.005795457,0.366958836
2014,KP Pietersen,Delhi Capitals,bat_pp,174331654.5,0.005772967,1.011723156
2024,TM Head,Sunrisers Hyderabad,bowl_mid,75398179,0.005768571,0.437453334
2018,R Ashwin,Punjab Kings,bat_death,113418308.4,0.005755324,0.499409786
2021,KA Jamieson,Royal Challengers Bengaluru,bowl_death,198917487.6,0.005750804,0.478164058
2018,Rashid Khan,Sunrisers Hyderabad,bowl_pp,134311154.7,0.005729041,0.781499668
2023,N Pooran,Lucknow Super Giants,bat_death,189293781.2,0.005709466,0.828993108
2022,DJ Mitchell,Rajasthan Royals,bowl_pp,9328338.381,0.005672215,0.053739269
2014,M Vijay,Delhi Capitals,bowl_mid,96850919.19,0.005672145,0.552527249
2025,DA Miller,Lucknow Super Giants,bat_mid,78712500,0.005663219,0.181826315
2022,SN Khan,Delhi Capitals,bat_pp,111940060.6,0.005528168,0.628849125
2022,HV Patel,Royal Challengers Bengaluru,bowl_pp,133706183.5,0.005516012,0.749051038
2018,BA Stokes,Rajasthan Royals,bowl_mid,186543270.4,0.005515827,1.034886737
2022,JO Holder,Lucknow Super Giants,bowl_pp,108830614.4,0.005515645,0.609652231
2024,HV Patel,Punjab Kings,bowl_pp,130283618.1,0.005507251,0.72871789
2025,K Rabada,Gujarat Titans,bowl_pp,112821250,0.005498377,0.630028439
2022,D Padikkal,Rajasthan Royals,bat_pp,96392829.94,0.005472311,0.537424394
2025,K Rabada,Gujarat Titans,bowl_mid,112821250,0.005443966,0.617744549
2024,PJ Cummins,Sunrisers Hyderabad,bowl_pp,227303333.8,0.005415229,1.250136261
2022,MR Marsh,Delhi Capitals,bat_mid,80845599.3,0.005304152,0.174912978
2021,KA Jamieson,Royal Challengers Bengaluru,bowl_pp,198917487.6,0.005300814,1.07090333
2018,KL Rahul,Punjab Kings,bat_mid,164158077.9,0.005290202,0.35422906
2022,JM Bairstow,Punjab Kings,bat_mid,83955045.43,0.005267049,0.180369808
2018,KH Pandya,Mumbai Indians,bat_mid,131326462.3,0.005224777,0.279878607
2018,SV Samson,Rajasthan Royals,bat_pp,119387693,0.005217575,0.642557562
2017,TS Mills,Royal Challengers Bengaluru,bowl_pp,187176025.2,0.005172555,0.983309141
2025,MP Stoinis,Punjab Kings,bowl_pp,115445000,0.005171571,0.606362494
2014,Yuvraj Singh,Royal Challengers Bengaluru,bowl_death,271182573.7,0.005170257,0.592680017
2025,Arshdeep Singh,Punjab Kings,bowl_mid,188910000,0.005168645,0.982051601
